"","Station","Stratum","Stratum2","Year","Date","DateTime","Taxon","Genus","Species","AlgalType","Count","OrganismsPerMl"
"183","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Aulacoseira ambigua","Aulacoseira",NA,"Centric Diatom",5,455.22
"184","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",459,41788.96
"185","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,182.09
"186","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Epithemia sp.","Epithemia",NA,"Pennate Diatom",1,91.04
"187","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Geitlerinema splendidum","Geitlerinema",NA,"Cyanobacterium",1,91.04
"188","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Gomphoneis minuta","Gomphoneis",NA,"Pennate Diatom",1,91.04
"189","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Gomphonema sp.","Gomphonema",NA,"Pennate Diatom",2,182.09
"190","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Monoraphidium arcuatum","Monoraphidium",NA,"Green Alga",1,91.04
"191","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Navicula gregaria","Navicula",NA,"Pennate Diatom",1,91.04
"192","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",4,364.17
"193","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Nitzschia fonticola","Nitzschia",NA,"Pennate Diatom",1,91.04
"194","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Nitzschia frustulum","Nitzschia",NA,"Pennate Diatom",3,273.13
"195","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Nitzschia palea","Nitzschia",NA,"Pennate Diatom",1,91.04
"196","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Nitzschia sociabilis","Nitzschia",NA,"Pennate Diatom",1,91.04
"197","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,91.04
"198","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Nitzschia tubicola","Nitzschia",NA,"Pennate Diatom",1,91.04
"199","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Planothidium frequentissimum","Planothidium",NA,"Pennate Diatom",2,182.09
"200","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Surirella cf. suecica","Surirella",NA,"Pennate Diatom",1,91.04
"201","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",2,182.09
"202","C3A","Upper Sacramento","Upper Sac",2014,2014-01-07,2014-01-07 10:30:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",4,364.17
"203","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Adlafia sp.","Adlafia",NA,"Pennate Diatom",2,151.74
"204","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Anabaena sp.","Anabaena",NA,"Cyanobacterium",1,75.87
"205","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Aulacoseira alpigena","Aulacoseira",NA,"Centric Diatom",2,151.74
"206","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"cf. Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",2,151.74
"207","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",365,27692.39
"208","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Chroomonas rosenbergii","Chroomonas",NA,"Cryptophyte",1,75.87
"209","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,75.87
"210","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Craticula accomoda","Craticula",NA,"Pennate Diatom",5,379.35
"211","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",45,3414.13
"212","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Gomphonema parvulum","Gomphonema",NA,"Pennate Diatom",2,151.74
"213","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Gyrosigma sp.","Gyrosigma",NA,"Pennate Diatom",2,151.74
"214","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Hippodonta capitata","Hippodonta",NA,"Pennate Diatom",2,151.74
"215","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",10,758.7
"216","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Nitzschia acicularis","Nitzschia",NA,"Pennate Diatom",3,227.61
"217","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Nitzschia dissipata","Nitzschia",NA,"Pennate Diatom",1,75.87
"218","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Nitzschia inconspicua","Nitzschia",NA,"Pennate Diatom",1,75.87
"219","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,75.87
"220","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Planothidium sp.","Planothidium",NA,"Pennate Diatom",1,75.87
"221","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",1,75.87
"222","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Rhoicosphenia abbreviata","Rhoicosphenia",NA,"Pennate Diatom",1,75.87
"223","C10A",NA,NA,2014,2014-01-07,2014-01-07 13:15:00,"Scenedesmus opoliensis var. mononensis","Scenedesmus",NA,"Green Alga",2,151.74
"224","D19","Franks Tract","Franks",2014,2014-01-08,2014-01-08 11:23:00,"cf. Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",1,56.2
"225","D19","Franks Tract","Franks",2014,2014-01-08,2014-01-08 11:23:00,"cf. Navicula sp.","Navicula",NA,"Pennate Diatom",1,56.2
"226","D19","Franks Tract","Franks",2014,2014-01-08,2014-01-08 11:23:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",413,23210.47
"227","D19","Franks Tract","Franks",2014,2014-01-08,2014-01-08 11:23:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",9,505.8
"228","D19","Franks Tract","Franks",2014,2014-01-08,2014-01-08 11:23:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,56.2
"229","D19","Franks Tract","Franks",2014,2014-01-08,2014-01-08 11:23:00,"Gomphonema sp.","Gomphonema",NA,"Pennate Diatom",2,112.4
"230","D19","Franks Tract","Franks",2014,2014-01-08,2014-01-08 11:23:00,"Navicula lanceolata","Navicula",NA,"Pennate Diatom",1,56.2
"231","D19","Franks Tract","Franks",2014,2014-01-08,2014-01-08 11:23:00,"Pseudokephyrion pseudospirale","Pseudokephyrion",NA,"Chrysophyte",1,56.2
"232","D19","Franks Tract","Franks",2014,2014-01-08,2014-01-08 11:23:00,"Rhoicosphenia abbreviata","Rhoicosphenia",NA,"Pennate Diatom",2,112.4
"233","D28A","Old and Middle river","OMR",2014,2014-01-08,2014-01-08 12:24:00,"Chlamydomonas globosa","Chlamydomonas",NA,"Green Alga",5,227.61
"234","D28A","Old and Middle river","OMR",2014,2014-01-08,2014-01-08 12:24:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",366,16660.96
"235","D28A","Old and Middle river","OMR",2014,2014-01-08,2014-01-08 12:24:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",8,364.17
"236","D28A","Old and Middle river","OMR",2014,2014-01-08,2014-01-08 12:24:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",6,273.13
"237","D28A","Old and Middle river","OMR",2014,2014-01-08,2014-01-08 12:24:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",3,136.57
"238","D28A","Old and Middle river","OMR",2014,2014-01-08,2014-01-08 12:24:00,"Rhodomonas cf. lacustris","Rhodomonas",NA,"Cryptophyte",16,728.35
"239","D26","Lower San Joaquin","Lower SJ",2014,2014-01-09,2014-01-09 10:15:00,"Aulacoseira granulata","Aulacoseira",NA,"Centric Diatom",8,520.25
"240","D26","Lower San Joaquin","Lower SJ",2014,2014-01-09,2014-01-09 10:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",368,23931.43
"241","D26","Lower San Joaquin","Lower SJ",2014,2014-01-09,2014-01-09 10:15:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",3,195.09
"242","D26","Lower San Joaquin","Lower SJ",2014,2014-01-09,2014-01-09 10:15:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",10,650.31
"243","D26","Lower San Joaquin","Lower SJ",2014,2014-01-09,2014-01-09 10:15:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,130.06
"244","D26","Lower San Joaquin","Lower SJ",2014,2014-01-09,2014-01-09 10:15:00,"Pseudokephyrion pseudospirale","Pseudokephyrion",NA,"Chrysophyte",1,65.03
"245","D26","Lower San Joaquin","Lower SJ",2014,2014-01-09,2014-01-09 10:15:00,"Rhodomonas cf. lacustris","Rhodomonas",NA,"Cryptophyte",7,455.22
"246","D26","Lower San Joaquin","Lower SJ",2014,2014-01-09,2014-01-09 10:15:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",6,390.19
"247","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",5,175.08
"248","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"cf. Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",1,35.02
"249","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",1,35.02
"250","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",364,12746.09
"251","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",4,140.07
"252","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"Hillea fusiformis","Hillea",NA,"Cryptophyte",2,70.03
"253","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",3,105.05
"254","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",29,1015.48
"255","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"Pseudokephyrion pseudospirale","Pseudokephyrion",NA,"Chrysophyte",1,35.02
"256","MD10A","Eastern Delta","East Delta",2014,2014-01-09,2014-01-09 11:15:00,"Tabellaria sp.","Tabellaria",NA,"Pennate Diatom",1,35.02
"257","P8","Southern Delta","South Delta",2014,2014-01-09,2014-01-09 13:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",360,16387.83
"258","P8","Southern Delta","South Delta",2014,2014-01-09,2014-01-09 13:00:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",12,546.26
"259","P8","Southern Delta","South Delta",2014,2014-01-09,2014-01-09 13:00:00,"Kephyrion littorale","Kephyrion",NA,"Chrysophyte",3,136.57
"260","P8","Southern Delta","South Delta",2014,2014-01-09,2014-01-09 13:00:00,"Navicula gregaria","Navicula",NA,"Pennate Diatom",1,45.52
"261","P8","Southern Delta","South Delta",2014,2014-01-09,2014-01-09 13:00:00,"Nitzschia acicularis","Nitzschia",NA,"Pennate Diatom",1,45.52
"262","P8","Southern Delta","South Delta",2014,2014-01-09,2014-01-09 13:00:00,"Nitzschia palea","Nitzschia",NA,"Pennate Diatom",1,45.52
"263","P8","Southern Delta","South Delta",2014,2014-01-09,2014-01-09 13:00:00,"Rhodomonas cf. lacustris","Rhodomonas",NA,"Cryptophyte",19,864.91
"264","P8","Southern Delta","South Delta",2014,2014-01-09,2014-01-09 13:00:00,"Strombidium sp.","Strombidium",NA,"Ciliate",5,227.61
"265","D8",NA,NA,2014,2014-01-10,2014-01-10 09:38:00,"cf. Epipyxis sp.","Epipyxis",NA,"Chrysophyte",1,65.03
"266","D8",NA,NA,2014,2014-01-10,2014-01-10 09:38:00,"cf. Thalassionema sp.","Thalassionema",NA,"Pennate Diatom",1,65.03
"267","D8",NA,NA,2014,2014-01-10,2014-01-10 09:38:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",393,25557.2
"268","D8",NA,NA,2014,2014-01-10,2014-01-10 09:38:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",10,650.31
"269","D8",NA,NA,2014,2014-01-10,2014-01-10 09:38:00,"Synedra cf. ulna","Synedra",NA,"Pennate Diatom",1,65.03
"270","D8",NA,NA,2014,2014-01-10,2014-01-10 09:38:00,"Synedra parasitica","Synedra",NA,"Pennate Diatom",1,65.03
"271","D8",NA,NA,2014,2014-01-10,2014-01-10 09:38:00,"Thalassiosira cf. decipiens","Thalassiosira",NA,"Centric Diatom",2,130.06
"272","D4","Lower Sacramento","Lower Sac",2014,2014-01-10,2014-01-10 11:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",411,26727.76
"273","D4","Lower Sacramento","Lower Sac",2014,2014-01-10,2014-01-10 11:00:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,65.03
"274","D4","Lower Sacramento","Lower Sac",2014,2014-01-10,2014-01-10 11:00:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",8,520.25
"275","D4","Lower Sacramento","Lower Sac",2014,2014-01-10,2014-01-10 11:00:00,"Encyonema sp.","Encyonema",NA,"Pennate Diatom",1,65.03
"276","D4","Lower Sacramento","Lower Sac",2014,2014-01-10,2014-01-10 11:00:00,"Gomphonema sp.","Gomphonema",NA,"Pennate Diatom",1,65.03
"277","D4","Lower Sacramento","Lower Sac",2014,2014-01-10,2014-01-10 11:00:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,130.06
"278","D4","Lower Sacramento","Lower Sac",2014,2014-01-10,2014-01-10 11:00:00,"Rhodomonas cf. lacustris","Rhodomonas",NA,"Cryptophyte",4,260.12
"279","D7",NA,NA,2014,2014-01-13,2014-01-13 11:35:00,"cf. Planothidium sp.","Planothidium",NA,"Pennate Diatom",1,50.58
"280","D7",NA,NA,2014,2014-01-13,2014-01-13 11:35:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",427,21597.54
"281","D7",NA,NA,2014,2014-01-13,2014-01-13 11:35:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",12,606.96
"282","D7",NA,NA,2014,2014-01-13,2014-01-13 11:35:00,"Hillea fusiformis","Hillea",NA,"Cryptophyte",5,252.9
"283","D7",NA,NA,2014,2014-01-13,2014-01-13 11:35:00,"Thalassionema sp.","Thalassionema",NA,"Pennate Diatom",1,50.58
"284","D7",NA,NA,2014,2014-01-13,2014-01-13 11:35:00,"Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",3,151.74
"285","D41A",NA,NA,2014,2014-01-14,2014-01-14 10:15:00,"Aulacoseira granulata","Aulacoseira",NA,"Centric Diatom",1,65.03
"286","D41A",NA,NA,2014,2014-01-14,2014-01-14 10:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",412,26792.8
"287","D41A",NA,NA,2014,2014-01-14,2014-01-14 10:15:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",14,910.43
"288","D41A",NA,NA,2014,2014-01-14,2014-01-14 10:15:00,"Euglena cf. agilis","Euglena",NA,"Euglenoid",1,65.03
"289","D41A",NA,NA,2014,2014-01-14,2014-01-14 10:15:00,"Fragilaria sp.","Fragilaria",NA,"Pennate Diatom",1,65.03
"290","D41A",NA,NA,2014,2014-01-14,2014-01-14 10:15:00,"Pseudokephyrion ellipsoideum","Pseudokephyrion",NA,"Chrysophyte",1,65.03
"291","D41A",NA,NA,2014,2014-01-14,2014-01-14 10:15:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",1,65.03
"292","D41A",NA,NA,2014,2014-01-14,2014-01-14 10:15:00,"Rhodomonas cf. lacustris","Rhodomonas",NA,"Cryptophyte",3,195.09
"293","D41",NA,NA,2014,2014-01-14,2014-01-14 11:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",414,11085.88
"294","D41",NA,NA,2014,2014-01-14,2014-01-14 11:15:00,"Coscinodiscus sp.","Coscinodiscus",NA,"Centric Diatom",1,26.78
"295","D41",NA,NA,2014,2014-01-14,2014-01-14 11:15:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",11,294.55
"296","D41",NA,NA,2014,2014-01-14,2014-01-14 11:15:00,"Pseudokephyrion ruttneri","Pseudokephyrion",NA,"Chrysophyte",3,80.33
"297","D41",NA,NA,2014,2014-01-14,2014-01-14 11:15:00,"Rhizosolenia setigera","Rhizosolenia",NA,"Centric Diatom",2,53.55
"298","D41",NA,NA,2014,2014-01-14,2014-01-14 11:15:00,"Thalassionema sp.","Thalassionema",NA,"Pennate Diatom",3,80.33
"299","D6",NA,NA,2014,2014-01-14,2014-01-14 13:05:00,"cf. Scrippsiella sp.","Scrippsiella",NA,"Dinoflagellate",1,50.58
"300","D6",NA,NA,2014,2014-01-14,2014-01-14 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",366,18512.17
"301","D6",NA,NA,2014,2014-01-14,2014-01-14 13:05:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",13,657.54
"302","D6",NA,NA,2014,2014-01-14,2014-01-14 13:05:00,"Hillea fusiformis","Hillea",NA,"Cryptophyte",13,657.54
"303","D6",NA,NA,2014,2014-01-14,2014-01-14 13:05:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,50.58
"304","D6",NA,NA,2014,2014-01-14,2014-01-14 13:05:00,"Paralia sulcata","Paralia",NA,"Centric Diatom",2,101.16
"305","D6",NA,NA,2014,2014-01-14,2014-01-14 13:05:00,"Pseudokephyrion pseudospirale","Pseudokephyrion",NA,"Chrysophyte",2,101.16
"306","D6",NA,NA,2014,2014-01-14,2014-01-14 13:05:00,"Rhodomonas salina","Rhodomonas",NA,"Cryptophyte",2,101.16
"307","D6",NA,NA,2014,2014-01-14,2014-01-14 13:05:00,"Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,50.58
"308","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",2,12.88
"309","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Aulacoseira alpigena","Aulacoseira",NA,"Centric Diatom",2,12.88
"310","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",1,6.44
"311","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"cf. Amphora sp.","Amphora",NA,"Pennate Diatom",1,6.44
"312","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"cf. Monoraphidium obtusum","Monoraphidium",NA,"Green Alga",1,6.44
"313","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",349,2246.79
"314","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",3,19.31
"315","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",12,77.25
"316","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Kephyrion rubri-claustri","Kephyrion",NA,"Chrysophyte",1,6.44
"317","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Monoraphidium arcuatum","Monoraphidium",NA,"Green Alga",2,12.88
"318","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Nitzschia cf. dissipata","Nitzschia",NA,"Pennate Diatom",1,6.44
"319","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",4,25.75
"320","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",3,19.31
"321","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Stephanocyclus meneghiniana","Stephanocyclus",NA,"Centric Diatom",22,141.63
"322","C3A","Upper Sacramento","Upper Sac",2014,2014-02-05,2014-02-05 09:30:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",11,70.82
"323","C10A",NA,NA,2014,2014-02-05,2014-02-05 12:03:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",1,65.03
"324","C10A",NA,NA,2014,2014-02-05,2014-02-05 12:03:00,"cf. Gymnodinium sp.","Gymnodinium",NA,"Dinoflagellate",1,65.03
"325","C10A",NA,NA,2014,2014-02-05,2014-02-05 12:03:00,"Chlamydomonas globosa","Chlamydomonas",NA,"Green Alga",2,130.06
"326","C10A",NA,NA,2014,2014-02-05,2014-02-05 12:03:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",351,22825.9
"327","C10A",NA,NA,2014,2014-02-05,2014-02-05 12:03:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",5,325.16
"328","C10A",NA,NA,2014,2014-02-05,2014-02-05 12:03:00,"Cryptomonas ovata","Cryptomonas",NA,"Cryptophyte",1,65.03
"329","C10A",NA,NA,2014,2014-02-05,2014-02-05 12:03:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",29,1885.9
"330","C10A",NA,NA,2014,2014-02-05,2014-02-05 12:03:00,"Encyonema minutum","Encyonema",NA,"Pennate Diatom",1,65.03
"331","C10A",NA,NA,2014,2014-02-05,2014-02-05 12:03:00,"Euglena sp.","Euglena",NA,"Euglenoid",4,260.12
