station,sample_id,latitude_wgs84,longitude_wgs84,date,sav_incidence,species,species_incidence,rake_coverage_ordinal
A43,225,38.0332159,-121.6099408,2014-10-07,1,Potamogeton_zosteriformis,0,0
A43,225,38.0332159,-121.6099408,2014-10-07,1,Heteranthera_dubia,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Egeria_densa,1,1
A45,229,38.0330343,-121.605387,2014-10-07,1,Potamogeton_crispus,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Ceratophyllum_demersum,1,3
A45,229,38.0330343,-121.605387,2014-10-07,1,Najas_guadalupensis,1,1
A45,229,38.0330343,-121.605387,2014-10-07,1,Stuckenia_filiformis,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Stuckenia_pectinata,1,1
A45,229,38.0330343,-121.605387,2014-10-07,1,Elodea_canadensis,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Potamogeton_richardsonii,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Potamogeton_foliosus,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Potamogeton_nodosus,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Nitella_sp,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Potamogeton_pusillus,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Myriophyllum_spicatum,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Potamogeton_zosteriformis,0,0
A45,229,38.0330343,-121.605387,2014-10-07,1,Heteranthera_dubia,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Egeria_densa,1,3
A47,233,38.0331857,-121.6006801,2014-10-07,1,Potamogeton_crispus,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Ceratophyllum_demersum,1,4
A47,233,38.0331857,-121.6006801,2014-10-07,1,Najas_guadalupensis,1,1
A47,233,38.0331857,-121.6006801,2014-10-07,1,Stuckenia_filiformis,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Stuckenia_pectinata,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Elodea_canadensis,1,1
A47,233,38.0331857,-121.6006801,2014-10-07,1,Potamogeton_richardsonii,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Potamogeton_foliosus,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Potamogeton_nodosus,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Nitella_sp,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Potamogeton_pusillus,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Myriophyllum_spicatum,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Potamogeton_zosteriformis,0,0
A47,233,38.0331857,-121.6006801,2014-10-07,1,Heteranthera_dubia,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Egeria_densa,1,4
A49,237,38.0330343,-121.5959732,2014-10-07,1,Potamogeton_crispus,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Ceratophyllum_demersum,1,3
A49,237,38.0330343,-121.5959732,2014-10-07,1,Najas_guadalupensis,1,1
A49,237,38.0330343,-121.5959732,2014-10-07,1,Stuckenia_filiformis,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Stuckenia_pectinata,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Elodea_canadensis,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Potamogeton_richardsonii,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Potamogeton_foliosus,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Potamogeton_nodosus,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Nitella_sp,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Potamogeton_pusillus,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Myriophyllum_spicatum,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Potamogeton_zosteriformis,0,0
A49,237,38.0330343,-121.5959732,2014-10-07,1,Heteranthera_dubia,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Egeria_densa,1,2
A51,244,38.0330646,-121.5915342,2014-10-07,1,Potamogeton_crispus,1,1
A51,244,38.0330646,-121.5915342,2014-10-07,1,Ceratophyllum_demersum,1,2
A51,244,38.0330646,-121.5915342,2014-10-07,1,Najas_guadalupensis,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Stuckenia_filiformis,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Stuckenia_pectinata,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Elodea_canadensis,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Potamogeton_richardsonii,1,4
A51,244,38.0330646,-121.5915342,2014-10-07,1,Potamogeton_foliosus,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Potamogeton_nodosus,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Nitella_sp,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Potamogeton_pusillus,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Myriophyllum_spicatum,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Potamogeton_zosteriformis,0,0
A51,244,38.0330646,-121.5915342,2014-10-07,1,Heteranthera_dubia,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Egeria_densa,1,3
A53,248,38.0332462,-121.5869803,2014-10-07,1,Potamogeton_crispus,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Ceratophyllum_demersum,1,3
A53,248,38.0332462,-121.5869803,2014-10-07,1,Najas_guadalupensis,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Stuckenia_filiformis,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Stuckenia_pectinata,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Elodea_canadensis,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Potamogeton_richardsonii,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Potamogeton_foliosus,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Potamogeton_nodosus,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Nitella_sp,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Potamogeton_pusillus,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Myriophyllum_spicatum,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Potamogeton_zosteriformis,0,0
A53,248,38.0332462,-121.5869803,2014-10-07,1,Heteranthera_dubia,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Egeria_densa,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Potamogeton_crispus,1,1
A55,252,38.0400258,-121.5891999,2014-10-07,1,Ceratophyllum_demersum,1,1
A55,252,38.0400258,-121.5891999,2014-10-07,1,Najas_guadalupensis,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Stuckenia_filiformis,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Stuckenia_pectinata,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Elodea_canadensis,1,1
A55,252,38.0400258,-121.5891999,2014-10-07,1,Potamogeton_richardsonii,1,1
A55,252,38.0400258,-121.5891999,2014-10-07,1,Potamogeton_foliosus,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Potamogeton_nodosus,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Nitella_sp,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Potamogeton_pusillus,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Myriophyllum_spicatum,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Potamogeton_zosteriformis,0,0
A55,252,38.0400258,-121.5891999,2014-10-07,1,Heteranthera_dubia,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Egeria_densa,1,1
A57,256,38.0400863,-121.593945,2014-10-07,1,Potamogeton_crispus,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Ceratophyllum_demersum,1,1
A57,256,38.0400863,-121.593945,2014-10-07,1,Najas_guadalupensis,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Stuckenia_filiformis,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Stuckenia_pectinata,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Elodea_canadensis,1,1
A57,256,38.0400863,-121.593945,2014-10-07,1,Potamogeton_richardsonii,1,3
A57,256,38.0400863,-121.593945,2014-10-07,1,Potamogeton_foliosus,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Potamogeton_nodosus,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Nitella_sp,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Potamogeton_pusillus,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Myriophyllum_spicatum,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Potamogeton_zosteriformis,0,0
A57,256,38.0400863,-121.593945,2014-10-07,1,Heteranthera_dubia,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Egeria_densa,1,3
A59,260,38.0401469,-121.5984606,2014-10-07,1,Potamogeton_crispus,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Ceratophyllum_demersum,1,2
A59,260,38.0401469,-121.5984606,2014-10-07,1,Najas_guadalupensis,1,1
A59,260,38.0401469,-121.5984606,2014-10-07,1,Stuckenia_filiformis,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Stuckenia_pectinata,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Elodea_canadensis,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Potamogeton_richardsonii,1,1
A59,260,38.0401469,-121.5984606,2014-10-07,1,Potamogeton_foliosus,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Potamogeton_nodosus,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Nitella_sp,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Potamogeton_pusillus,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Myriophyllum_spicatum,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Potamogeton_zosteriformis,0,0
A59,260,38.0401469,-121.5984606,2014-10-07,1,Heteranthera_dubia,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Egeria_densa,1,1
A61,265,38.0401469,-121.6028613,2014-10-07,1,Potamogeton_crispus,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Ceratophyllum_demersum,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Najas_guadalupensis,1,2
A61,265,38.0401469,-121.6028613,2014-10-07,1,Stuckenia_filiformis,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Stuckenia_pectinata,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Elodea_canadensis,1,1
A61,265,38.0401469,-121.6028613,2014-10-07,1,Potamogeton_richardsonii,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Potamogeton_foliosus,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Potamogeton_nodosus,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Nitella_sp,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Potamogeton_pusillus,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Myriophyllum_spicatum,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Potamogeton_zosteriformis,0,0
A61,265,38.0401469,-121.6028613,2014-10-07,1,Heteranthera_dubia,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Egeria_densa,1,1
A63,269,38.0402982,-121.6076448,2014-10-07,1,Potamogeton_crispus,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Ceratophyllum_demersum,1,4
A63,269,38.0402982,-121.6076448,2014-10-07,1,Najas_guadalupensis,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Stuckenia_filiformis,1,1
A63,269,38.0402982,-121.6076448,2014-10-07,1,Stuckenia_pectinata,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Elodea_canadensis,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Potamogeton_richardsonii,1,1
A63,269,38.0402982,-121.6076448,2014-10-07,1,Potamogeton_foliosus,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Potamogeton_nodosus,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Nitella_sp,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Potamogeton_pusillus,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Myriophyllum_spicatum,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Potamogeton_zosteriformis,0,0
A63,269,38.0402982,-121.6076448,2014-10-07,1,Heteranthera_dubia,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Egeria_densa,1,2
A65,273,38.0403587,-121.6121221,2014-10-07,1,Potamogeton_crispus,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Ceratophyllum_demersum,1,3
A65,273,38.0403587,-121.6121221,2014-10-07,1,Najas_guadalupensis,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Stuckenia_filiformis,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Stuckenia_pectinata,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Elodea_canadensis,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Potamogeton_richardsonii,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Potamogeton_foliosus,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Potamogeton_nodosus,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Nitella_sp,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Potamogeton_pusillus,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Myriophyllum_spicatum,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Potamogeton_zosteriformis,0,0
A65,273,38.0403587,-121.6121221,2014-10-07,1,Heteranthera_dubia,0,0
A67,277,38.0404798,-121.6165994,2014-10-07,1,Egeria_densa,1,2
A67,277,38.0404798,-121.6165994,2014-10-07,1,Potamogeton_crispus,1,1
A67,277,38.0404798,-121.6165994,2014-10-07,1,Ceratophyllum_demersum,1,2
A67,277,38.0404798,-121.6165994,2014-10-07,1,Najas_guadalupensis,0,0
A67,277,38.0404798,-121.6165994,2014-10-07,1,Stuckenia_filiformis,1,1
A67,277,38.0404798,-121.6165994,2014-10-07,1,Stuckenia_pectinata,0,0
A67,277,38.0404798,-121.6165994,2014-10-07,1,Elodea_canadensis,1,1
A67,277,38.0404798,-121.6165994,2014-10-07,1,Potamogeton_richardsonii,1,1
A67,277,38.0404798,-121.6165994,2014-10-07,1,Potamogeton_foliosus,0,0
A67,277,38.0404798,-121.6165994,2014-10-07,1,Potamogeton_nodosus,0,0
A67,277,38.0404798,-121.6165994,2014-10-07,1,Nitella_sp,0,0
A67,277,38.0404798,-121.6165994,2014-10-07,1,Potamogeton_pusillus,0,0
A67,277,38.0404798,-121.6165994,2014-10-07,1,Myriophyllum_spicatum,0,0
A67,277,38.0404798,-121.6165994,2014-10-07,1,Potamogeton_zosteriformis,0,0
A67,277,38.0404798,-121.6165994,2014-10-07,1,Heteranthera_dubia,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Egeria_densa,1,1
A69,281,38.0405101,-121.6209619,2014-10-07,1,Potamogeton_crispus,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Ceratophyllum_demersum,1,3
A69,281,38.0405101,-121.6209619,2014-10-07,1,Najas_guadalupensis,1,1
A69,281,38.0405101,-121.6209619,2014-10-07,1,Stuckenia_filiformis,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Stuckenia_pectinata,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Elodea_canadensis,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Potamogeton_richardsonii,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Potamogeton_foliosus,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Potamogeton_nodosus,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Nitella_sp,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Potamogeton_pusillus,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Myriophyllum_spicatum,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Potamogeton_zosteriformis,0,0
A69,281,38.0405101,-121.6209619,2014-10-07,1,Heteranthera_dubia,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Egeria_densa,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Potamogeton_crispus,1,1
A71,288,38.0424171,-121.6256399,2014-10-07,1,Ceratophyllum_demersum,1,1
A71,288,38.0424171,-121.6256399,2014-10-07,1,Najas_guadalupensis,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Stuckenia_filiformis,1,1
A71,288,38.0424171,-121.6256399,2014-10-07,1,Stuckenia_pectinata,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Elodea_canadensis,1,1
A71,288,38.0424171,-121.6256399,2014-10-07,1,Potamogeton_richardsonii,1,3
A71,288,38.0424171,-121.6256399,2014-10-07,1,Potamogeton_foliosus,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Potamogeton_nodosus,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Nitella_sp,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Potamogeton_pusillus,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Myriophyllum_spicatum,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Potamogeton_zosteriformis,0,0
A71,288,38.0424171,-121.6256399,2014-10-07,1,Heteranthera_dubia,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Egeria_densa,1,2
A73,292,38.0422437,-121.6210361,2014-10-07,1,Potamogeton_crispus,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Ceratophyllum_demersum,1,3
A73,292,38.0422437,-121.6210361,2014-10-07,1,Najas_guadalupensis,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Stuckenia_filiformis,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Stuckenia_pectinata,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Elodea_canadensis,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Potamogeton_richardsonii,1,1
A73,292,38.0422437,-121.6210361,2014-10-07,1,Potamogeton_foliosus,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Potamogeton_nodosus,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Nitella_sp,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Potamogeton_pusillus,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Myriophyllum_spicatum,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Potamogeton_zosteriformis,0,0
A73,292,38.0422437,-121.6210361,2014-10-07,1,Heteranthera_dubia,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Egeria_densa,1,2
A75,296,38.0423131,-121.6166516,2014-10-07,1,Potamogeton_crispus,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Ceratophyllum_demersum,1,1
A75,296,38.0423131,-121.6166516,2014-10-07,1,Najas_guadalupensis,1,1
A75,296,38.0423131,-121.6166516,2014-10-07,1,Stuckenia_filiformis,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Stuckenia_pectinata,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Elodea_canadensis,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Potamogeton_richardsonii,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Potamogeton_foliosus,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Potamogeton_nodosus,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Nitella_sp,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Potamogeton_pusillus,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Myriophyllum_spicatum,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Potamogeton_zosteriformis,0,0
A75,296,38.0423131,-121.6166516,2014-10-07,1,Heteranthera_dubia,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Egeria_densa,1,2
A77,300,38.0422437,-121.6118726,2014-10-07,1,Potamogeton_crispus,1,1
A77,300,38.0422437,-121.6118726,2014-10-07,1,Ceratophyllum_demersum,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Najas_guadalupensis,1,2
A77,300,38.0422437,-121.6118726,2014-10-07,1,Stuckenia_filiformis,1,1
A77,300,38.0422437,-121.6118726,2014-10-07,1,Stuckenia_pectinata,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Elodea_canadensis,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Potamogeton_richardsonii,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Potamogeton_foliosus,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Potamogeton_nodosus,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Nitella_sp,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Potamogeton_pusillus,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Myriophyllum_spicatum,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Potamogeton_zosteriformis,0,0
A77,300,38.0422437,-121.6118726,2014-10-07,1,Heteranthera_dubia,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Egeria_densa,1,3
A79,304,38.0421744,-121.6074442,2014-10-07,1,Potamogeton_crispus,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Ceratophyllum_demersum,1,3
A79,304,38.0421744,-121.6074442,2014-10-07,1,Najas_guadalupensis,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Stuckenia_filiformis,1,2
A79,304,38.0421744,-121.6074442,2014-10-07,1,Stuckenia_pectinata,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Elodea_canadensis,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Potamogeton_richardsonii,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Potamogeton_foliosus,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Potamogeton_nodosus,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Nitella_sp,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Potamogeton_pusillus,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Myriophyllum_spicatum,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Potamogeton_zosteriformis,0,0
A79,304,38.0421744,-121.6074442,2014-10-07,1,Heteranthera_dubia,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Egeria_densa,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Potamogeton_crispus,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Ceratophyllum_demersum,1,1
A81,309,38.0421744,-121.6029282,2014-10-07,1,Najas_guadalupensis,1,1
A81,309,38.0421744,-121.6029282,2014-10-07,1,Stuckenia_filiformis,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Stuckenia_pectinata,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Elodea_canadensis,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Potamogeton_richardsonii,1,4
A81,309,38.0421744,-121.6029282,2014-10-07,1,Potamogeton_foliosus,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Potamogeton_nodosus,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Nitella_sp,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Potamogeton_pusillus,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Myriophyllum_spicatum,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Potamogeton_zosteriformis,0,0
A81,309,38.0421744,-121.6029282,2014-10-07,1,Heteranthera_dubia,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Egeria_densa,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Potamogeton_crispus,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Ceratophyllum_demersum,1,1
A83,313,38.0419663,-121.5981491,2014-10-07,1,Najas_guadalupensis,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Stuckenia_filiformis,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Stuckenia_pectinata,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Elodea_canadensis,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Potamogeton_richardsonii,1,4
A83,313,38.0419663,-121.5981491,2014-10-07,1,Potamogeton_foliosus,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Potamogeton_nodosus,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Nitella_sp,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Potamogeton_pusillus,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Myriophyllum_spicatum,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Potamogeton_zosteriformis,0,0
A83,313,38.0419663,-121.5981491,2014-10-07,1,Heteranthera_dubia,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Egeria_densa,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Potamogeton_crispus,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Ceratophyllum_demersum,1,1
A85,317,38.041897,-121.5937208,2014-10-07,1,Najas_guadalupensis,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Stuckenia_filiformis,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Stuckenia_pectinata,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Elodea_canadensis,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Potamogeton_richardsonii,1,4
A85,317,38.041897,-121.5937208,2014-10-07,1,Potamogeton_foliosus,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Potamogeton_nodosus,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Nitella_sp,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Potamogeton_pusillus,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Myriophyllum_spicatum,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Potamogeton_zosteriformis,0,0
A85,317,38.041897,-121.5937208,2014-10-07,1,Heteranthera_dubia,0,0
A87,321,38.0418623,-121.5890732,2014-10-07,1,Egeria_densa,0,0
A87,321,38.0418623,-121.5890732,2014-10-07,1,Potamogeton_crispus,0,0
A87,321,38.0418623,-121.5890732,2014-10-07,1,Ceratophyllum_demersum,1,1
A87,321,38.0418623,-121.5890732,2014-10-07,1,Najas_guadalupensis,0,0
A87,321,38.0418623,-121.5890732,2014-10-07,1,Stuckenia_filiformis,0,0
A87,321,38.0418623,-121.5890732,2014-10-07,1,Stuckenia_pectinata,0,0
A87,321,38.0418623,-121.5890732,2014-10-07,1,Elodea_canadensis,0,0
A87,321,38.0418623,-121.5890732,2014-10-07,1,Potamogeton_richardsonii,1,4
A87,321,38.0418623,-121.5890732,2014-10-07,1,Potamogeton_foliosus,0,0
